"VarCategory"	"GOBPID"	"Term"	"MeanPvalue"	"NConditions"	"EnrichmentTest"	"TestDirection"
"HV"	"GO:0005975"	"carbohydrate metabolic process"	0.00230392210376225	3	"GOStats"	"enrichment"
"HV"	"GO:0005976"	"polysaccharide metabolic process"	0.000958119640019826	1	"GOStats"	"enrichment"
"HV"	"GO:0005979"	"regulation of glycogen biosynthetic process"	0.00309250203849501	2	"GOStats"	"enrichment"
"HV"	"GO:0006012"	"galactose metabolic process"	0.00251889376880303	1	"GOStats"	"enrichment"
"HV"	"GO:0006026"	"aminoglycan catabolic process"	0.000648133655791415	1	"GOStats"	"enrichment"
"HV"	"GO:0006066"	"alcohol metabolic process"	0.00523365862255052	1	"GOStats"	"enrichment"
"HV"	"GO:0006082"	"organic acid metabolic process"	0.00124336896704191	8	"GOStats"	"enrichment"
"HV"	"GO:0006084"	"acetyl-CoA metabolic process"	0.00539952360158178	1	"GOStats"	"enrichment"
"HV"	"GO:0006090"	"pyruvate metabolic process"	0.00242550379842786	3	"GOStats"	"enrichment"
"HV"	"GO:0006091"	"generation of precursor metabolites and energy"	0.00729679933347922	2	"GOStats"	"enrichment"
"HV"	"GO:0006096"	"glycolytic process"	0.00247502887614037	1	"GOStats"	"enrichment"
"HV"	"GO:0006109"	"regulation of carbohydrate metabolic process"	0.00295644366901819	3	"GOStats"	"enrichment"
"HV"	"GO:0006114"	"glycerol biosynthetic process"	0.00613736128694875	1	"GOStats"	"enrichment"
"HV"	"GO:0006119"	"oxidative phosphorylation"	0.00916628491529684	2	"GOStats"	"enrichment"
"HV"	"GO:0006122"	"mitochondrial electron transport, ubiquinol to cytochrome c"	0.00151107446781266	1	"GOStats"	"enrichment"
"HV"	"GO:0006123"	"mitochondrial electron transport, cytochrome c to oxygen"	0.00552489408062104	1	"GOStats"	"enrichment"
"HV"	"GO:0006139"	"nucleobase-containing compound metabolic process"	0.00115409548248497	1	"GOStats"	"enrichment"
"HV"	"GO:0006144"	"purine nucleobase metabolic process"	0.00567765164350066	2	"GOStats"	"enrichment"
"HV"	"GO:0006163"	"purine nucleotide metabolic process"	0.00297743400747912	3	"GOStats"	"enrichment"
"HV"	"GO:0006178"	"guanine salvage"	0.00613736128694875	1	"GOStats"	"enrichment"
"HV"	"GO:0006189"	"'de novo' IMP biosynthetic process"	0.00924949100191454	1	"GOStats"	"enrichment"
"HV"	"GO:0006267"	"pre-replicative complex assembly involved in nuclear cell cycle DNA replication"	0.00554314412213561	3	"GOStats"	"enrichment"
"HV"	"GO:0006305"	"DNA alkylation"	0.000162808456086483	1	"GOStats"	"enrichment"
"HV"	"GO:0006325"	"chromatin organization"	0.00216075733614925	1	"GOStats"	"enrichment"
"HV"	"GO:0006351"	"transcription, DNA-templated"	0.000792541233304315	2	"GOStats"	"enrichment"
"HV"	"GO:0006355"	"regulation of transcription, DNA-templated"	0.00251178578864276	1	"GOStats"	"enrichment"
"HV"	"GO:0006357"	"regulation of transcription by RNA polymerase II"	0.00261192361951962	4	"GOStats"	"enrichment"
"HV"	"GO:0006376"	"mRNA splice site selection"	0.0079928728158653	1	"GOStats"	"enrichment"
"HV"	"GO:0006520"	"cellular amino acid metabolic process"	0.00297246018278573	1	"GOStats"	"enrichment"
"HV"	"GO:0006559"	"L-phenylalanine catabolic process"	0.000134045637857055	1	"GOStats"	"enrichment"
"HV"	"GO:0006560"	"proline metabolic process"	0.0040896044233968	2	"GOStats"	"enrichment"
"HV"	"GO:0006562"	"proline catabolic process"	0.00286230353580267	2	"GOStats"	"enrichment"
"HV"	"GO:0006569"	"tryptophan catabolic process"	0.00401506403097025	2	"GOStats"	"enrichment"
"HV"	"GO:0006570"	"tyrosine metabolic process"	0.000862644394469428	1	"GOStats"	"enrichment"
"HV"	"GO:0006572"	"tyrosine catabolic process"	0.000529180114352092	1	"GOStats"	"enrichment"
"HV"	"GO:0006575"	"cellular modified amino acid metabolic process"	0.00100261083323784	2	"GOStats"	"enrichment"
"HV"	"GO:0006576"	"cellular biogenic amine metabolic process"	0.0075043520197803	1	"GOStats"	"enrichment"
"HV"	"GO:0006586"	"indolalkylamine metabolic process"	0.00401506403097025	2	"GOStats"	"enrichment"
"HV"	"GO:0006599"	"phosphagen metabolic process"	0.00479256224775194	1	"GOStats"	"enrichment"
"HV"	"GO:0006606"	"protein import into nucleus"	0.000324686200972784	1	"GOStats"	"enrichment"
"HV"	"GO:0006629"	"lipid metabolic process"	0.000589534544517194	5	"GOStats"	"enrichment"
"HV"	"GO:0006631"	"fatty acid metabolic process"	0.00349357928940107	4	"GOStats"	"enrichment"
"HV"	"GO:0006633"	"fatty acid biosynthetic process"	0.0049830492274651	1	"GOStats"	"enrichment"
"HV"	"GO:0006636"	"unsaturated fatty acid biosynthetic process"	0.003847121759734	2	"GOStats"	"enrichment"
"HV"	"GO:0006637"	"acyl-CoA metabolic process"	0.00123192926094653	2	"GOStats"	"enrichment"
"HV"	"GO:0006638"	"neutral lipid metabolic process"	0.00181083351172909	1	"GOStats"	"enrichment"
"HV"	"GO:0006639"	"acylglycerol metabolic process"	0.00145722146970986	1	"GOStats"	"enrichment"
"HV"	"GO:0006641"	"triglyceride metabolic process"	0.00527852295851304	2	"GOStats"	"enrichment"
"HV"	"GO:0006642"	"triglyceride mobilization"	0.00563286010478316	1	"GOStats"	"enrichment"
"HV"	"GO:0006687"	"glycosphingolipid metabolic process"	0.00302359896030117	2	"GOStats"	"enrichment"
"HV"	"GO:0006694"	"steroid biosynthetic process"	0.000480241727930431	8	"GOStats"	"enrichment"
"HV"	"GO:0006695"	"cholesterol biosynthetic process"	0.00247232804497585	9	"GOStats"	"enrichment"
"HV"	"GO:0006699"	"bile acid biosynthetic process"	0.00553800276209855	1	"GOStats"	"enrichment"
"HV"	"GO:0006700"	"C21-steroid hormone biosynthetic process"	0.00349184580880703	1	"GOStats"	"enrichment"
"HV"	"GO:0006703"	"estrogen biosynthetic process"	0.000164122644368722	1	"GOStats"	"enrichment"
"HV"	"GO:0006704"	"glucocorticoid biosynthetic process"	8.01524382508344e-05	1	"GOStats"	"enrichment"
"HV"	"GO:0006706"	"steroid catabolic process"	0.00250032014917453	1	"GOStats"	"enrichment"
"HV"	"GO:0006720"	"isoprenoid metabolic process"	0.000652369163134082	1	"GOStats"	"enrichment"
"HV"	"GO:0006721"	"terpenoid metabolic process"	0.00239430852932633	1	"GOStats"	"enrichment"
"HV"	"GO:0006729"	"tetrahydrobiopterin biosynthetic process"	0.00617790884528368	1	"GOStats"	"enrichment"
"HV"	"GO:0006730"	"one-carbon metabolic process"	0.00919788819985483	1	"GOStats"	"enrichment"
"HV"	"GO:0006749"	"glutathione metabolic process"	0.00348243994627167	3	"GOStats"	"enrichment"
"HV"	"GO:0006750"	"glutathione biosynthetic process"	0.00151107446781266	1	"GOStats"	"enrichment"
"HV"	"GO:0006751"	"glutathione catabolic process"	0.00371571887323184	1	"GOStats"	"enrichment"
"HV"	"GO:0006754"	"ATP biosynthetic process"	0.00399378426396482	1	"GOStats"	"enrichment"
"HV"	"GO:0006760"	"folic acid-containing compound metabolic process"	0.00624827245468222	1	"GOStats"	"enrichment"
"HV"	"GO:0006775"	"fat-soluble vitamin metabolic process"	0.000218623401128144	1	"GOStats"	"enrichment"
"HV"	"GO:0006790"	"sulfur compound metabolic process"	0.000908355848571903	2	"GOStats"	"enrichment"
"HV"	"GO:0006805"	"xenobiotic metabolic process"	0.00150849055150749	8	"GOStats"	"enrichment"
"HV"	"GO:0006807"	"nitrogen compound metabolic process"	0.0010711031052659	1	"GOStats"	"enrichment"
"HV"	"GO:0006809"	"nitric oxide biosynthetic process"	0.00369997815616354	3	"GOStats"	"enrichment"
"HV"	"GO:0006811"	"ion transport"	0.00471790216062914	1	"GOStats"	"enrichment"
"HV"	"GO:0006812"	"cation transport"	0.00261747843962607	7	"GOStats"	"enrichment"
"HV"	"GO:0006814"	"sodium ion transport"	0.000139552816047336	1	"GOStats"	"enrichment"
"HV"	"GO:0006825"	"copper ion transport"	0.000315707024545267	1	"GOStats"	"enrichment"
"HV"	"GO:0006826"	"iron ion transport"	0.00718352188024535	1	"GOStats"	"enrichment"
"HV"	"GO:0006828"	"manganese ion transport"	0.00553800276209855	1	"GOStats"	"enrichment"
"HV"	"GO:0006857"	"oligopeptide transport"	0.00391183657079036	1	"GOStats"	"enrichment"
"HV"	"GO:0006862"	"nucleotide transport"	0.000908369389120525	1	"GOStats"	"enrichment"
"HV"	"GO:0006865"	"amino acid transport"	0.00622767322196918	1	"GOStats"	"enrichment"
"HV"	"GO:0006869"	"lipid transport"	0.00535694536015136	5	"GOStats"	"enrichment"
"HV"	"GO:0006873"	"cellular ion homeostasis"	0.000114903150054787	1	"GOStats"	"enrichment"
"HV"	"GO:0006874"	"cellular calcium ion homeostasis"	0.00159378768163904	4	"GOStats"	"enrichment"
"HV"	"GO:0006875"	"cellular metal ion homeostasis"	0.00215635645340648	1	"GOStats"	"enrichment"
"HV"	"GO:0006880"	"intracellular sequestering of iron ion"	0.00662726556785079	1	"GOStats"	"enrichment"
"HV"	"GO:0006885"	"regulation of pH"	0.00850466728869822	1	"GOStats"	"enrichment"
"HV"	"GO:0006898"	"receptor-mediated endocytosis"	0.00455862702872594	1	"GOStats"	"enrichment"
"HV"	"GO:0006925"	"inflammatory cell apoptotic process"	0.00537815238806855	1	"GOStats"	"enrichment"
"HV"	"GO:0006935"	"chemotaxis"	0.000872505414956331	1	"GOStats"	"enrichment"
"HV"	"GO:0006936"	"muscle contraction"	0.000664188142160593	8	"GOStats"	"enrichment"
"HV"	"GO:0006937"	"regulation of muscle contraction"	0.00173180961391429	7	"GOStats"	"enrichment"
"HV"	"GO:0006942"	"regulation of striated muscle contraction"	0.0021326821739674	5	"GOStats"	"enrichment"
"HV"	"GO:0006949"	"syncytium formation"	0.00766650988168784	1	"GOStats"	"enrichment"
"HV"	"GO:0006950"	"response to stress"	0.00151671790641282	1	"GOStats"	"enrichment"
"HV"	"GO:0006952"	"defense response"	0.000197314187146051	4	"GOStats"	"enrichment"
"HV"	"GO:0006953"	"acute-phase response"	0.00551922340768818	1	"GOStats"	"enrichment"
"HV"	"GO:0006954"	"inflammatory response"	0.00114003621963009	9	"GOStats"	"enrichment"
"HV"	"GO:0006955"	"immune response"	0.000669992495901791	12	"GOStats"	"enrichment"
"HV"	"GO:0006956"	"complement activation"	0.0010136836639996	9	"GOStats"	"enrichment"
"HV"	"GO:0006958"	"complement activation, classical pathway"	0.00225746979729375	2	"GOStats"	"enrichment"
"HV"	"GO:0006959"	"humoral immune response"	0.0031699572468779	4	"GOStats"	"enrichment"
"HV"	"GO:0007028"	"cytoplasm organization"	0.000386476040869038	2	"GOStats"	"enrichment"
"HV"	"GO:0007043"	"cell-cell junction assembly"	0.00318349310184148	1	"GOStats"	"enrichment"
"HV"	"GO:0007052"	"mitotic spindle organization"	0.000563386854065452	2	"GOStats"	"enrichment"
"HV"	"GO:0007059"	"chromosome segregation"	0.00214309446802701	2	"GOStats"	"enrichment"
"HV"	"GO:0007080"	"mitotic metaphase plate congression"	0.00608729114610517	1	"GOStats"	"enrichment"
"HV"	"GO:0007093"	"mitotic cell cycle checkpoint"	0.0013144229008822	1	"GOStats"	"enrichment"
"HV"	"GO:0007127"	"meiosis I"	0.00471799028777353	1	"GOStats"	"enrichment"
"HV"	"GO:0007130"	"synaptonemal complex assembly"	0.00302186407631892	5	"GOStats"	"enrichment"
"HV"	"GO:0007154"	"cell communication"	0.00261568614610766	3	"GOStats"	"enrichment"
"HV"	"GO:0007155"	"cell adhesion"	0.00362218909144674	3	"GOStats"	"enrichment"
"HV"	"GO:0007166"	"cell surface receptor signaling pathway"	0.00670468476815497	2	"GOStats"	"enrichment"
"HV"	"GO:0007167"	"enzyme linked receptor protein signaling pathway"	0.00630156925293948	1	"GOStats"	"enrichment"
"HV"	"GO:0007186"	"G protein-coupled receptor signaling pathway"	0.00236884686351749	5	"GOStats"	"enrichment"
"HV"	"GO:0007189"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway"	0.000146428444948688	1	"GOStats"	"enrichment"
"HV"	"GO:0007193"	"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway"	0.00141786140896604	1	"GOStats"	"enrichment"
"HV"	"GO:0007194"	"negative regulation of adenylate cyclase activity"	0.000126970347979704	1	"GOStats"	"enrichment"
"HV"	"GO:0007195"	"adenylate cyclase-inhibiting dopamine receptor signaling pathway"	0.000764419946660414	1	"GOStats"	"enrichment"
"HV"	"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	0.00262748712695639	7	"GOStats"	"enrichment"
"HV"	"GO:0007218"	"neuropeptide signaling pathway"	0.000400310736532143	3	"GOStats"	"enrichment"
"HV"	"GO:0007229"	"integrin-mediated signaling pathway"	0.0018907221266313	1	"GOStats"	"enrichment"
"HV"	"GO:0007259"	"receptor signaling pathway via JAK-STAT"	0.000836718820823533	3	"GOStats"	"enrichment"
"HV"	"GO:0007267"	"cell-cell signaling"	0.0029550520111826	1	"GOStats"	"enrichment"
"HV"	"GO:0007268"	"chemical synaptic transmission"	0.000619504275018128	1	"GOStats"	"enrichment"
"HV"	"GO:0007274"	"neuromuscular synaptic transmission"	0.00331421834138325	1	"GOStats"	"enrichment"
"HV"	"GO:0007275"	"multicellular organism development"	0.000110045234472737	1	"GOStats"	"enrichment"
"HV"	"GO:0007276"	"gamete generation"	2.11174535542677e-08	3	"GOStats"	"enrichment"
"HV"	"GO:0007281"	"germ cell development"	0.00152135554485347	6	"GOStats"	"enrichment"
"HV"	"GO:0007283"	"spermatogenesis"	0.000790057215307585	3	"GOStats"	"enrichment"
"HV"	"GO:0007292"	"female gamete generation"	0.00358438005727936	5	"GOStats"	"enrichment"
"HV"	"GO:0007308"	"oocyte construction"	0.00106040754763051	2	"GOStats"	"enrichment"
"HV"	"GO:0007309"	"oocyte axis specification"	0.00606396232227158	1	"GOStats"	"enrichment"
"HV"	"GO:0007314"	"oocyte anterior/posterior axis specification"	0.000386476040869038	2	"GOStats"	"enrichment"
"HV"	"GO:0007315"	"pole plasm assembly"	0.00266252948190254	1	"GOStats"	"enrichment"
"HV"	"GO:0007338"	"single fertilization"	0.00134915627853831	8	"GOStats"	"enrichment"
"HV"	"GO:0007339"	"binding of sperm to zona pellucida"	0.000768322504247167	8	"GOStats"	"enrichment"
"HV"	"GO:0007350"	"blastoderm segmentation"	0.00238261827787035	2	"GOStats"	"enrichment"
"HV"	"GO:0007351"	"tripartite regional subdivision"	0.00606396232227158	1	"GOStats"	"enrichment"
"HV"	"GO:0007417"	"central nervous system development"	0.00588357571546073	1	"GOStats"	"enrichment"
"HV"	"GO:0007420"	"brain development"	0.0094989605341057	1	"GOStats"	"enrichment"
"HV"	"GO:0007492"	"endoderm development"	0.00294414740459175	3	"GOStats"	"enrichment"
"HV"	"GO:0007517"	"muscle organ development"	0.00310935766845047	3	"GOStats"	"enrichment"
"HV"	"GO:0007519"	"skeletal muscle tissue development"	0.00126240979214682	3	"GOStats"	"enrichment"
"HV"	"GO:0007520"	"myoblast fusion"	0.0091522809469322	1	"GOStats"	"enrichment"
"HV"	"GO:0007548"	"sex differentiation"	0.00387942226570468	3	"GOStats"	"enrichment"
"HV"	"GO:0007599"	"hemostasis"	0.00320121757534267	7	"GOStats"	"enrichment"
"HV"	"GO:0007600"	"sensory perception"	0.000262345979307335	2	"GOStats"	"enrichment"
"HV"	"GO:0007601"	"visual perception"	9.29263368094299e-06	2	"GOStats"	"enrichment"
"HV"	"GO:0007602"	"phototransduction"	0.00495554519950307	2	"GOStats"	"enrichment"
"HV"	"GO:0007610"	"behavior"	0.00370366362891161	2	"GOStats"	"enrichment"
"HV"	"GO:0007631"	"feeding behavior"	0.000228584382382605	1	"GOStats"	"enrichment"
"HV"	"GO:0007632"	"visual behavior"	0.00953709784679032	1	"GOStats"	"enrichment"
"HV"	"GO:0008015"	"blood circulation"	0.00203611341762337	7	"GOStats"	"enrichment"
"HV"	"GO:0008016"	"regulation of heart contraction"	0.00400242811355326	2	"GOStats"	"enrichment"
"HV"	"GO:0008038"	"neuron recognition"	0.000143484864511422	1	"GOStats"	"enrichment"
"HV"	"GO:0008078"	"mesodermal cell migration"	0.00167604888244293	1	"GOStats"	"enrichment"
"HV"	"GO:0008202"	"steroid metabolic process"	0.00233413603950671	6	"GOStats"	"enrichment"
"HV"	"GO:0008203"	"cholesterol metabolic process"	0.00192708556883592	5	"GOStats"	"enrichment"
"HV"	"GO:0008217"	"regulation of blood pressure"	7.35075705120669e-05	1	"GOStats"	"enrichment"
"HV"	"GO:0008272"	"sulfate transport"	0.0014183565075881	1	"GOStats"	"enrichment"
"HV"	"GO:0008283"	"cell population proliferation"	0.00474824367588138	1	"GOStats"	"enrichment"
"HV"	"GO:0008285"	"negative regulation of cell population proliferation"	0.00523541446778442	2	"GOStats"	"enrichment"
"HV"	"GO:0008343"	"adult feeding behavior"	0.00479256224775194	1	"GOStats"	"enrichment"
"HV"	"GO:0008358"	"maternal determination of anterior/posterior axis, embryo"	0.00266252948190254	1	"GOStats"	"enrichment"
"HV"	"GO:0008406"	"gonad development"	0.00152651909818975	1	"GOStats"	"enrichment"
"HV"	"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	0.00183538511353808	1	"GOStats"	"enrichment"
"HV"	"GO:0008544"	"epidermis development"	0.00302103849474012	2	"GOStats"	"enrichment"
"HV"	"GO:0008592"	"regulation of Toll signaling pathway"	0.00561657865674472	4	"GOStats"	"enrichment"
"HV"	"GO:0008595"	"anterior/posterior axis specification, embryo"	0.00106040754763051	2	"GOStats"	"enrichment"
"HV"	"GO:0008610"	"lipid biosynthetic process"	0.00167331247632309	2	"GOStats"	"enrichment"
"HV"	"GO:0009060"	"aerobic respiration"	0.0030518487731331	1	"GOStats"	"enrichment"
"HV"	"GO:0009063"	"cellular amino acid catabolic process"	0.00314506169777447	4	"GOStats"	"enrichment"
"HV"	"GO:0009065"	"glutamine family amino acid catabolic process"	0.000951031397139909	1	"GOStats"	"enrichment"
"HV"	"GO:0009069"	"serine family amino acid metabolic process"	0.00454627530809989	2	"GOStats"	"enrichment"
"HV"	"GO:0009072"	"aromatic amino acid family metabolic process"	0.00406596753658201	4	"GOStats"	"enrichment"
"HV"	"GO:0009074"	"aromatic amino acid family catabolic process"	0.00192127589534412	1	"GOStats"	"enrichment"
"HV"	"GO:0009143"	"nucleoside triphosphate catabolic process"	0.00613538056025474	1	"GOStats"	"enrichment"
"HV"	"GO:0009144"	"purine nucleoside triphosphate metabolic process"	0.00643178184366536	1	"GOStats"	"enrichment"
"HV"	"GO:0009154"	"purine ribonucleotide catabolic process"	0.00970863888340731	1	"GOStats"	"enrichment"
"HV"	"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	0.00668173576277167	1	"GOStats"	"enrichment"
"HV"	"GO:0009240"	"isopentenyl diphosphate biosynthetic process"	0.00534339883762897	1	"GOStats"	"enrichment"
"HV"	"GO:0009250"	"glucan biosynthetic process"	0.00411115635215015	1	"GOStats"	"enrichment"
"HV"	"GO:0009259"	"ribonucleotide metabolic process"	0.00107635615437503	2	"GOStats"	"enrichment"
"HV"	"GO:0009260"	"ribonucleotide biosynthetic process"	0.00998216697079023	1	"GOStats"	"enrichment"
"HV"	"GO:0009266"	"response to temperature stimulus"	0.00427858605401253	1	"GOStats"	"enrichment"
"HV"	"GO:0009267"	"cellular response to starvation"	0.00759291372605974	1	"GOStats"	"enrichment"
"HV"	"GO:0009308"	"amine metabolic process"	0.00976394666143858	1	"GOStats"	"enrichment"
"HV"	"GO:0009314"	"response to radiation"	0.00269379431726353	1	"GOStats"	"enrichment"
"HV"	"GO:0009408"	"response to heat"	0.00177447225346964	1	"GOStats"	"enrichment"
"HV"	"GO:0009409"	"response to cold"	0.00585025346960417	5	"GOStats"	"enrichment"
"HV"	"GO:0009410"	"response to xenobiotic stimulus"	0.00283942708534885	8	"GOStats"	"enrichment"
"HV"	"GO:0009605"	"response to external stimulus"	0.00193451554654428	5	"GOStats"	"enrichment"
"HV"	"GO:0009607"	"response to biotic stimulus"	7.60770299559578e-05	5	"GOStats"	"enrichment"
"HV"	"GO:0009611"	"response to wounding"	0.00268337131760089	4	"GOStats"	"enrichment"
