Gene name	Gene stable ID	Gene type
	ENSELUG00000022216	protein_coding
top2a	ENSELUG00000011305	protein_coding
hoxb7	ENSELUG00000014783	protein_coding
chka	ENSELUG00000017397	protein_coding
OLFML1	ENSELUG00000016079	protein_coding
m17	ENSELUG00000021500	protein_coding
C17orf58	ENSELUG00000014719	protein_coding
fibpa	ENSELUG00000002763	protein_coding
	ENSELUG00000034146	protein_coding
b4galt7	ENSELUG00000022441	protein_coding
dimt1	ENSELUG00000010568	protein_coding
IDH2	ENSELUG00000017764	protein_coding
	ENSELUG00000013329	protein_coding
hoxb6a	ENSELUG00000034343	protein_coding
rev1	ENSELUG00000020161	protein_coding
	ENSELUG00000028247	protein_coding
tescb	ENSELUG00000021520	protein_coding
deptor	ENSELUG00000023449	protein_coding
KPNA2	ENSELUG00000014756	protein_coding
nr2f6b	ENSELUG00000019525	protein_coding
tbc1d8b	ENSELUG00000011266	protein_coding
gpx9	ENSELUG00000029790	protein_coding
HOMER1	ENSELUG00000006436	protein_coding
rpl11	ENSELUG00000023364	protein_coding
hoxb5a	ENSELUG00000033971	protein_coding
ccdc153	ENSELUG00000029612	protein_coding
CROCC	ENSELUG00000013255	protein_coding
sorbs2a	ENSELUG00000021191	protein_coding
top3a	ENSELUG00000011817	protein_coding
	ENSELUG00000022401	protein_coding
MIR10A	ENSELUG00000027433	miRNA
si:ch73-61d6.3	ENSELUG00000019502	protein_coding
ndufb8	ENSELUG00000000484	protein_coding
hoxb4a	ENSELUG00000034353	protein_coding
dscc1	ENSELUG00000023509	protein_coding
unm_sa821	ENSELUG00000021826	protein_coding
FOXN2	ENSELUG00000010538	protein_coding
pde6d	ENSELUG00000001297	protein_coding
	ENSELUG00000002811	protein_coding
hoxb3a	ENSELUG00000014755	protein_coding
zufsp	ENSELUG00000005039	protein_coding
cenph	ENSELUG00000010653	protein_coding
enkur	ENSELUG00000021844	protein_coding
cabp7b	ENSELUG00000021535	protein_coding
SNORA71	ENSELUG00000001432	snoRNA
JMY	ENSELUG00000006465	protein_coding
hoxb2a	ENSELUG00000014718	protein_coding
	ENSELUG00000014731	snoRNA
	ENSELUG00000014774	protein_coding
GHRHR	ENSELUG00000000074	protein_coding
tek	ENSELUG00000014402	protein_coding
CBL	ENSELUG00000015182	protein_coding
zmat5	ENSELUG00000000943	protein_coding
MYG1	ENSELUG00000010856	protein_coding
	ENSELUG00000030290	protein_coding
hoxb1a	ENSELUG00000033826	protein_coding
anxa13	ENSELUG00000021888	protein_coding
	ENSELUG00000021951	protein_coding
UQCR10	ENSELUG00000024693	protein_coding
	ENSELUG00000031386	protein_coding
	ENSELUG00000033117	protein_coding
	ENSELUG00000010867	protein_coding
sec31b	ENSELUG00000013422	protein_coding
cbx1a	ENSELUG00000014706	protein_coding
mrps36	ENSELUG00000010716	protein_coding
CCDC85B	ENSELUG00000002756	protein_coding
scrt1a	ENSELUG00000022228	protein_coding
PPFIBP2	ENSELUG00000015986	protein_coding
SCARF2	ENSELUG00000021601	protein_coding
pck1	ENSELUG00000010883	protein_coding
fosl1a	ENSELUG00000025427	protein_coding
	ENSELUG00000017378	protein_coding
necap2	ENSELUG00000013114	protein_coding
	ENSELUG00000004618	pseudogene
zgc:63863	ENSELUG00000022243	protein_coding
PHB2	ENSELUG00000019449	protein_coding
kpna5	ENSELUG00000005085	protein_coding
yif1a	ENSELUG00000002747	protein_coding
ero1b	ENSELUG00000014862	protein_coding
	ENSELUG00000010724	protein_coding
fbxo11a	ENSELUG00000010499	protein_coding
taf2	ENSELUG00000023605	protein_coding
ntng1a	ENSELUG00000002232	protein_coding
sned1	ENSELUG00000007071	protein_coding
pmepa1	ENSELUG00000010900	protein_coding
ap5b1	ENSELUG00000013098	protein_coding
dmgdh	ENSELUG00000006530	protein_coding
stk26	ENSELUG00000004320	protein_coding
nfe2l1a	ENSELUG00000014683	protein_coding
prodha	ENSELUG00000021630	protein_coding
mier3b	ENSELUG00000010763	protein_coding
lg17h1orf50	ENSELUG00000013076	protein_coding
	ENSELUG00000023422	protein_coding
	ENSELUG00000001666	protein_coding
	ENSELUG00000017355	protein_coding
	ENSELUG00000032285	protein_coding
copz2	ENSELUG00000014620	protein_coding
alkbh7	ENSELUG00000004289	protein_coding
eef1a1l1	ENSELUG00000023536	protein_coding
p3h1	ENSELUG00000013026	protein_coding
	ENSELUG00000010915	protein_coding
EGFR	ENSELUG00000017562	protein_coding
C20orf85	ENSELUG00000010924	protein_coding
RAB3C	ENSELUG00000032387	protein_coding
ctbp2a	ENSELUG00000006494	protein_coding
	ENSELUG00000028467	pseudogene
cntnap5b	ENSELUG00000015840	protein_coding
si:dkey-235d18.5	ENSELUG00000002760	protein_coding
chmp4ba	ENSELUG00000010948	protein_coding
prmt6	ENSELUG00000002245	protein_coding
myo3a	ENSELUG00000001665	protein_coding
atl3	ENSELUG00000002734	protein_coding
dgat1a	ENSELUG00000022309	protein_coding
	ENSELUG00000002253	protein_coding
fam214b	ENSELUG00000021779	protein_coding
olfcg6	ENSELUG00000018171	protein_coding
txndc9	ENSELUG00000020190	protein_coding
ahcy	ENSELUG00000010991	protein_coding
klhl31	ENSELUG00000019960	protein_coding
RM30	ENSELUG00000028324	protein_coding
	ENSELUG00000018337	protein_coding
	ENSELUG00000032334	protein_coding
ela2l	ENSELUG00000026958	protein_coding
	ENSELUG00000032345	lncRNA
mitd1	ENSELUG00000020259	protein_coding
	ENSELUG00000021230	protein_coding
uqcrh	ENSELUG00000002741	protein_coding
	ENSELUG00000018196	protein_coding
plk2b	ENSELUG00000010805	protein_coding
plk2a	ENSELUG00000000772	protein_coding
	ENSELUG00000027999	protein_coding
cacna1aa	ENSELUG00000004264	protein_coding
	ENSELUG00000020279	protein_coding
cyp4v8	ENSELUG00000021251	protein_coding
	ENSELUG00000031031	protein_coding
5S_rRNA	ENSELUG00000023411	rRNA
	ENSELUG00000011136	protein_coding
rnf128a	ENSELUG00000000403	protein_coding
cfap298	ENSELUG00000009800	protein_coding
cxadr	ENSELUG00000023548	protein_coding
creg2	ENSELUG00000020293	protein_coding
pclob	ENSELUG00000020451	protein_coding
PDE3A	ENSELUG00000006882	protein_coding
	ENSELUG00000011337	protein_coding
	ENSELUG00000032628	protein_coding
	ENSELUG00000009820	protein_coding
eloal	ENSELUG00000019999	protein_coding
	ENSELUG00000025992	protein_coding
unc13ba	ENSELUG00000022002	protein_coding
asip1	ENSELUG00000029218	protein_coding
	ENSELUG00000002728	protein_coding
mgat4a	ENSELUG00000020333	protein_coding
radx	ENSELUG00000026477	protein_coding
RASGEF1C	ENSELUG00000015702	protein_coding
WIPF1	ENSELUG00000002461	protein_coding
eif2s2	ENSELUG00000011070	protein_coding
	ENSELUG00000026368	protein_coding
gpr155b	ENSELUG00000002455	protein_coding
kdm4aa	ENSELUG00000002353	protein_coding
ttll11	ENSELUG00000004044	protein_coding
npas2	ENSELUG00000011436	protein_coding
cacna1g	ENSELUG00000023718	protein_coding
	ENSELUG00000009836	protein_coding
ptmaa	ENSELUG00000000826	protein_coding
kcnq5b	ENSELUG00000004764	protein_coding
C21orf91	ENSELUG00000023572	protein_coding
tmem41ab	ENSELUG00000002444	protein_coding
raly	ENSELUG00000011138	protein_coding
	ENSELUG00000023575	protein_coding
YWHAQ	ENSELUG00000012647	protein_coding
C3orf70	ENSELUG00000033028	protein_coding
ndufa7	ENSELUG00000002735	protein_coding
si:ch211-194p6.10	ENSELUG00000010373	protein_coding
si:dkey-190g11.3	ENSELUG00000010831	protein_coding
	ENSELUG00000031725	protein_coding
lrrc1	ENSELUG00000020095	protein_coding
rab3c	ENSELUG00000010859	protein_coding
	ENSELUG00000002717	protein_coding
ripk4	ENSELUG00000023611	protein_coding
cyc1	ENSELUG00000018628	protein_coding
eef1a1l1	ENSELUG00000024953	protein_coding
mtx3	ENSELUG00000000385	protein_coding
crocc2	ENSELUG00000006920	protein_coding
ZNF710	ENSELUG00000017700	protein_coding
stmn1a	ENSELUG00000010841	protein_coding
SEMA4B	ENSELUG00000017664	protein_coding
adam17a	ENSELUG00000012677	protein_coding
ergic3	ENSELUG00000018723	protein_coding
RTN4R	ENSELUG00000001554	protein_coding
PRDM15	ENSELUG00000023702	protein_coding
	ENSELUG00000033931	protein_coding
ncoa3	ENSELUG00000005397	protein_coding
grk5	ENSELUG00000004063	protein_coding
klhl30	ENSELUG00000006877	protein_coding
thbs4a	ENSELUG00000010911	protein_coding
pus1	ENSELUG00000010424	protein_coding
espnla	ENSELUG00000001077	protein_coding
vps8	ENSELUG00000002419	protein_coding
MIR16-1	ENSELUG00000024944	miRNA
	ENSELUG00000010896	protein_coding
gucy1b2	ENSELUG00000001490	protein_coding
noc4l	ENSELUG00000010483	protein_coding
clrn3	ENSELUG00000014661	protein_coding
foxi1	ENSELUG00000014670	protein_coding
serinc2	ENSELUG00000010929	protein_coding
TMEM233	ENSELUG00000023251	protein_coding
prkab1b	ENSELUG00000030979	protein_coding
AEBP2	ENSELUG00000000215	protein_coding
	ENSELUG00000002247	protein_coding
rnpc3	ENSELUG00000002264	protein_coding
	ENSELUG00000023262	protein_coding
scly	ENSELUG00000000221	protein_coding
	ENSELUG00000002906	protein_coding
id1	ENSELUG00000005365	protein_coding
olfcs2	ENSELUG00000018398	protein_coding
asgrl1	ENSELUG00000023302	protein_coding
PLEKHA5	ENSELUG00000006755	protein_coding
romo1	ENSELUG00000018649	protein_coding
	ENSELUG00000002887	protein_coding
	ENSELUG00000017616	protein_coding
vma21	ENSELUG00000033245	protein_coding
cox6a1	ENSELUG00000028032	protein_coding
mych	ENSELUG00000018744	protein_coding
gpr137bb	ENSELUG00000014920	protein_coding
hps4	ENSELUG00000023353	protein_coding
	ENSELUG00000004816	protein_coding
zgc:113208	ENSELUG00000000409	protein_coding
sulf2a	ENSELUG00000005287	protein_coding
	ENSELUG00000034075	protein_coding
st3gal3a	ENSELUG00000002316	protein_coding
mtss1	ENSELUG00000018786	protein_coding
	ENSELUG00000029417	protein_coding
dlg1	ENSELUG00000019322	protein_coding
nono	ENSELUG00000001083	protein_coding
	ENSELUG00000015018	protein_coding
slc25a44a	ENSELUG00000023613	protein_coding
c2cd2	ENSELUG00000023790	protein_coding
iah1	ENSELUG00000012701	protein_coding
wdr61	ENSELUG00000023597	protein_coding
vps29	ENSELUG00000010508	protein_coding
atg101	ENSELUG00000023813	protein_coding
pop5	ENSELUG00000023394	protein_coding
itgb1bp1	ENSELUG00000024673	protein_coding
coa5	ENSELUG00000020349	protein_coding
serf2	ENSELUG00000017587	protein_coding
ZBTB21	ENSELUG00000023816	protein_coding
gpn3	ENSELUG00000000379	protein_coding
	ENSELUG00000017549	protein_coding
map6a	ENSELUG00000023897	protein_coding
si:dkey-4e7.3	ENSELUG00000020363	protein_coding
wdr93	ENSELUG00000017531	protein_coding
mogat2	ENSELUG00000023919	protein_coding
	ENSELUG00000021929	protein_coding
	ENSELUG00000002283	protein_coding
rnf10	ENSELUG00000023434	protein_coding
	ENSELUG00000021268	protein_coding
gnrhr2	ENSELUG00000017507	protein_coding
	ENSELUG00000020860	protein_coding
arpc3	ENSELUG00000010620	protein_coding
inpp4aa	ENSELUG00000020402	protein_coding
dgat2	ENSELUG00000023927	protein_coding
asap2a	ENSELUG00000012839	protein_coding
SLCO3A1	ENSELUG00000000685	protein_coding
MME	ENSELUG00000018554	protein_coding
dock1	ENSELUG00000014802	protein_coding
	ENSELUG00000021959	protein_coding
	ENSELUG00000024557	protein_coding
aifm1	ENSELUG00000011549	protein_coding
	ENSELUG00000015096	protein_coding
edrf1	ENSELUG00000006602	protein_coding
ash2l	ENSELUG00000004078	protein_coding
ube2g1b	ENSELUG00000010679	protein_coding
CRABP1	ENSELUG00000023551	protein_coding
	ENSELUG00000020897	protein_coding
	ENSELUG00000021264	protein_coding
CDK5RAP1	ENSELUG00000024526	protein_coding
	ENSELUG00000017455	protein_coding
osgn1	ENSELUG00000000804	protein_coding
sin3aa	ENSELUG00000023525	protein_coding
	ENSELUG00000027799	protein_coding
gprc6a	ENSELUG00000005130	protein_coding
uvrag	ENSELUG00000023991	protein_coding
cldn19	ENSELUG00000000470	protein_coding
PLCZ1	ENSELUG00000006650	protein_coding
	ENSELUG00000005762	protein_coding
pigu	ENSELUG00000018876	protein_coding
ulk1b	ENSELUG00000010787	protein_coding
rflnb	ENSELUG00000028465	protein_coding
	ENSELUG00000007544	protein_coding
	ENSELUG00000028765	protein_coding
si:dkey-103g5.3	ENSELUG00000005730	protein_coding
	ENSELUG00000028039	protein_coding
	ENSELUG00000012952	protein_coding
parp1	ENSELUG00000017336	protein_coding
abhd15a	ENSELUG00000007525	protein_coding
	ENSELUG00000007516	protein_coding
	ENSELUG00000002058	protein_coding
	ENSELUG00000032058	protein_coding
si:ch1073-513e17.1	ENSELUG00000023544	protein_coding
	ENSELUG00000030037	protein_coding
	ENSELUG00000011317	protein_coding
	ENSELUG00000023444	protein_coding
MIR22	ENSELUG00000007511	miRNA
aipl1	ENSELUG00000007492	protein_coding
ppt1	ENSELUG00000023606	protein_coding
CRYBB3	ENSELUG00000023473	protein_coding
	ENSELUG00000005156	protein_coding
trarg1a	ENSELUG00000007472	protein_coding
crybb2	ENSELUG00000023502	protein_coding
	ENSELUG00000001539	protein_coding
trpc5a	ENSELUG00000008476	protein_coding
hivep3a	ENSELUG00000011002	protein_coding
	ENSELUG00000021296	protein_coding
gosr1	ENSELUG00000007420	protein_coding
clk4a	ENSELUG00000015659	protein_coding
ctu1	ENSELUG00000023529	protein_coding
edn2	ENSELUG00000011030	protein_coding
mtnr1aa	ENSELUG00000021302	protein_coding
MINAR1	ENSELUG00000011284	protein_coding
	ENSELUG00000032566	protein_coding
rundc3b	ENSELUG00000010437	protein_coding
phactr4a	ENSELUG00000011110	protein_coding
	ENSELUG00000020914	protein_coding
EVC	ENSELUG00000011280	protein_coding
pxnb	ENSELUG00000023581	protein_coding
	ENSELUG00000021311	protein_coding
	ENSELUG00000026965	protein_coding
	ENSELUG00000020937	protein_coding
	ENSELUG00000033573	protein_coding
MANBL	ENSELUG00000026809	protein_coding
	ENSELUG00000017331	protein_coding
	ENSELUG00000006437	protein_coding
apbb1ip	ENSELUG00000001664	protein_coding
EVC2	ENSELUG00000011257	protein_coding
calb2a	ENSELUG00000000653	protein_coding
RELN	ENSELUG00000006390	protein_coding
	ENSELUG00000020952	protein_coding
	ENSELUG00000015195	protein_coding
oprd1a	ENSELUG00000011146	protein_coding
ccn2b	ENSELUG00000000696	protein_coding
	ENSELUG00000002151	protein_coding
rpn2	ENSELUG00000024314	protein_coding
	ENSELUG00000021454	protein_coding
tent5bb	ENSELUG00000011161	protein_coding
cyp24a1	ENSELUG00000015177	protein_coding
cpda	ENSELUG00000007362	protein_coding
zdhhc18b	ENSELUG00000011196	protein_coding
COX7A2	ENSELUG00000015788	protein_coding
stx12	ENSELUG00000017669	protein_coding
	ENSELUG00000010472	protein_coding
CYTL1	ENSELUG00000011229	protein_coding
artna	ENSELUG00000002303	protein_coding
ZNF830	ENSELUG00000021238	protein_coding
fbxl2	ENSELUG00000002746	protein_coding
tmem30ab	ENSELUG00000015863	protein_coding
EFCAB14	ENSELUG00000021219	protein_coding
slc25a40	ENSELUG00000010504	protein_coding
si:ch1073-342h5.2	ENSELUG00000000063	protein_coding
LHFPL3	ENSELUG00000006290	protein_coding
pnp6	ENSELUG00000017243	protein_coding
	ENSELUG00000025859	lncRNA
	ENSELUG00000031356	lncRNA
	ENSELUG00000030541	protein_coding
	ENSELUG00000001502	pseudogene
msx1a	ENSELUG00000011216	protein_coding
psma8	ENSELUG00000002277	protein_coding
	ENSELUG00000033413	pseudogene
U2	ENSELUG00000031370	snRNA
	ENSELUG00000000057	protein_coding
filip1b	ENSELUG00000015895	protein_coding
U2	ENSELUG00000032691	snRNA
fat1a	ENSELUG00000021644	protein_coding
stx18	ENSELUG00000011193	protein_coding
	ENSELUG00000026299	pseudogene
si:dkey-29p10.4	ENSELUG00000006228	protein_coding
hydin	ENSELUG00000027303	protein_coding
nfu1	ENSELUG00000000680	protein_coding
senp6a	ENSELUG00000015978	protein_coding
msh6	ENSELUG00000010431	protein_coding
arid1ab	ENSELUG00000011278	protein_coding
pcdh9	ENSELUG00000003197	protein_coding
TAF4B	ENSELUG00000002260	protein_coding
	ENSELUG00000032616	protein_coding
gcn1	ENSELUG00000023865	protein_coding
dbf4	ENSELUG00000010526	protein_coding
pou4f1	ENSELUG00000003179	protein_coding
	ENSELUG00000003168	protein_coding
	ENSELUG00000032565	protein_coding
	ENSELUG00000034036	protein_coding
kctd1	ENSELUG00000002251	protein_coding
tp53i11b	ENSELUG00000006162	protein_coding
slc9a2	ENSELUG00000020477	protein_coding
trnau1apa	ENSELUG00000017686	protein_coding
	ENSELUG00000032775	protein_coding
	ENSELUG00000032905	protein_coding
	ENSELUG00000007893	protein_coding
	ENSELUG00000020137	protein_coding
	ENSELUG00000004380	protein_coding
	ENSELUG00000030770	protein_coding
NSG1	ENSELUG00000011153	protein_coding
cd82b	ENSELUG00000006112	protein_coding
MBOAT2	ENSELUG00000012971	protein_coding
VAPB	ENSELUG00000034356	protein_coding
ptprt	ENSELUG00000019165	protein_coding
	ENSELUG00000015158	protein_coding
gfpt1	ENSELUG00000017542	protein_coding
aqp4	ENSELUG00000002244	protein_coding
	ENSELUG00000034508	protein_coding
zbtb49	ENSELUG00000011132	protein_coding
	ENSELUG00000007911	protein_coding
tspan18b	ENSELUG00000006081	protein_coding
rbm26	ENSELUG00000003110	protein_coding
	ENSELUG00000027914	protein_coding
	ENSELUG00000032604	miRNA
	ENSELUG00000016055	protein_coding
	ENSELUG00000029229	lncRNA
chm	ENSELUG00000004415	protein_coding
dhx32b	ENSELUG00000006659	protein_coding
dok4	ENSELUG00000020178	protein_coding
ikzf2	ENSELUG00000032332	protein_coding
si:ch211-81n22.1	ENSELUG00000030313	protein_coding
	ENSELUG00000021234	protein_coding
slc45a3	ENSELUG00000012857	protein_coding
adam22	ENSELUG00000010616	protein_coding
chmp4bb	ENSELUG00000013604	protein_coding
mecom	ENSELUG00000022762	protein_coding
lyar	ENSELUG00000011109	protein_coding
GPBP1	ENSELUG00000000776	protein_coding
	ENSELUG00000027805	protein_coding
si:dkey-159a18.1	ENSELUG00000001825	protein_coding
sox17	ENSELUG00000001475	protein_coding
	ENSELUG00000028203	lncRNA
	ENSELUG00000009319	protein_coding
tmem107	ENSELUG00000011047	protein_coding
	ENSELUG00000031765	protein_coding
sox32	ENSELUG00000007938	protein_coding
rhogc	ENSELUG00000007547	protein_coding
hdac4	ENSELUG00000012563	protein_coding
bhmt	ENSELUG00000006487	protein_coding
	ENSELUG00000021272	protein_coding
	ENSELUG00000000268	protein_coding
mrpl15	ENSELUG00000007952	protein_coding
OTOP1	ENSELUG00000011034	protein_coding
	ENSELUG00000013568	protein_coding
alx4b	ENSELUG00000006024	protein_coding
sacm1la	ENSELUG00000000714	protein_coding
fam3c	ENSELUG00000001830	protein_coding
lmo2	ENSELUG00000006014	protein_coding
	ENSELUG00000032546	protein_coding
cap1	ENSELUG00000023632	protein_coding
	ENSELUG00000027388	protein_coding
si:ch211-117k10.3	ENSELUG00000012819	protein_coding
kif1aa	ENSELUG00000006815	protein_coding
plp1b	ENSELUG00000007582	protein_coding
ptpn9a	ENSELUG00000023443	protein_coding
	ENSELUG00000009290	protein_coding
rae1	ENSELUG00000013556	protein_coding
	ENSELUG00000021337	pseudogene
lypla1	ENSELUG00000007987	protein_coding
elk4	ENSELUG00000012806	protein_coding
zgc:92107	ENSELUG00000005147	protein_coding
kidins220a	ENSELUG00000013043	protein_coding
	ENSELUG00000021284	protein_coding
DRD5	ENSELUG00000011012	protein_coding
ADGRL3	ENSELUG00000017939	protein_coding
	ENSELUG00000021243	protein_coding
mfsd4aa	ENSELUG00000012777	protein_coding
	ENSELUG00000021300	protein_coding
cryba1a	ENSELUG00000007327	protein_coding
SLC2A9	ENSELUG00000001572	protein_coding
btg1	ENSELUG00000032189	protein_coding
serinc5	ENSELUG00000010940	protein_coding
	ENSELUG00000020684	protein_coding
SRSF6	ENSELUG00000013506	protein_coding
ctdsp2	ENSELUG00000021179	protein_coding
	ENSELUG00000032537	lncRNA
zgc:194221	ENSELUG00000025869	protein_coding
nlgn3b	ENSELUG00000007631	protein_coding
wu:fc23c09	ENSELUG00000000049	protein_coding
crybb1l3	ENSELUG00000007308	protein_coding
caprin1b	ENSELUG00000006003	protein_coding
dcn	ENSELUG00000001835	protein_coding
phf20a	ENSELUG00000005071	protein_coding
unc119a	ENSELUG00000007287	protein_coding
	ENSELUG00000005714	protein_coding
	ENSELUG00000028923	protein_coding
ARSB	ENSELUG00000006567	protein_coding
si:ch73-290k24.6	ENSELUG00000033225	protein_coding
lum	ENSELUG00000001843	protein_coding
foxn1	ENSELUG00000007259	protein_coding
cdk7	ENSELUG00000010983	protein_coding
	ENSELUG00000017015	protein_coding
pou2f2a	ENSELUG00000000918	protein_coding
FGF3	ENSELUG00000010037	protein_coding
kera	ENSELUG00000001846	protein_coding
MIR26A2	ENSELUG00000026221	miRNA
cdh2	ENSELUG00000002228	protein_coding
FGF4	ENSELUG00000029727	protein_coding
MYOM3	ENSELUG00000017063	protein_coding
ccl21	ENSELUG00000022240	protein_coding
slc46a1	ENSELUG00000007232	protein_coding
	ENSELUG00000020119	protein_coding
sema3e	ENSELUG00000020316	protein_coding
epyc	ENSELUG00000001849	protein_coding
CCND1	ENSELUG00000010020	protein_coding
tpt1	ENSELUG00000003046	protein_coding
