Gene name	Gene stable ID	Gene type
ddx3xa	ENSLOCG00000002122	protein_coding
	ENSLOCG00000002123	protein_coding
pea15	ENSLOCG00000002124	protein_coding
dhx36	ENSLOCG00000002125	protein_coding
oafb	ENSLOCG00000002126	protein_coding
	ENSLOCG00000002127	protein_coding
	ENSLOCG00000002128	protein_coding
tp53rk	ENSLOCG00000002129	protein_coding
sf1	ENSLOCG00000002130	protein_coding
	ENSLOCG00000002131	protein_coding
frmd3	ENSLOCG00000002132	protein_coding
abcg1	ENSLOCG00000002133	protein_coding
zdhhc3b	ENSLOCG00000002134	protein_coding
jpt2	ENSLOCG00000002135	protein_coding
homer3b	ENSLOCG00000002136	protein_coding
	ENSLOCG00000002137	protein_coding
	ENSLOCG00000002138	protein_coding
impa2	ENSLOCG00000002139	protein_coding
sdr42e1	ENSLOCG00000002140	protein_coding
slc2a10	ENSLOCG00000002141	protein_coding
	ENSLOCG00000002142	protein_coding
SHCBP1L	ENSLOCG00000002143	protein_coding
pde9al	ENSLOCG00000002144	protein_coding
tmem132e	ENSLOCG00000002145	protein_coding
	ENSLOCG00000002146	protein_coding
	ENSLOCG00000002147	protein_coding
si:ch211-67f13.8	ENSLOCG00000002148	protein_coding
ubxn10	ENSLOCG00000002149	protein_coding
TGM4	ENSLOCG00000002150	protein_coding
PANK2	ENSLOCG00000002151	protein_coding
IDNK	ENSLOCG00000002152	protein_coding
zgc:172145	ENSLOCG00000002153	protein_coding
	ENSLOCG00000002154	protein_coding
nifk	ENSLOCG00000002155	protein_coding
taf6l	ENSLOCG00000002156	protein_coding
	ENSLOCG00000002157	protein_coding
dhx9	ENSLOCG00000002158	protein_coding
clip2	ENSLOCG00000002159	protein_coding
wdr73	ENSLOCG00000002160	protein_coding
mppe1	ENSLOCG00000002161	protein_coding
uba52	ENSLOCG00000002162	protein_coding
cptp	ENSLOCG00000002163	protein_coding
myod1	ENSLOCG00000002164	protein_coding
yars1	ENSLOCG00000002165	protein_coding
	ENSLOCG00000002166	protein_coding
	ENSLOCG00000002167	protein_coding
ADAMTS13	ENSLOCG00000002168	protein_coding
hic2	ENSLOCG00000002169	protein_coding
hsd17b2	ENSLOCG00000002170	protein_coding
UBQLN1	ENSLOCG00000002171	protein_coding
si:dkey-219c10.4	ENSLOCG00000002172	protein_coding
arl2	ENSLOCG00000002173	protein_coding
im:7160594	ENSLOCG00000002174	protein_coding
	ENSLOCG00000002175	protein_coding
	ENSLOCG00000002176	protein_coding
ints11	ENSLOCG00000002177	protein_coding
GPR149	ENSLOCG00000002178	protein_coding
neu3.1	ENSLOCG00000002179	protein_coding
pi4kaa	ENSLOCG00000002180	protein_coding
tnnt3a	ENSLOCG00000002181	protein_coding
kif15	ENSLOCG00000002182	protein_coding
slc37a2	ENSLOCG00000002183	protein_coding
gtf2ird1	ENSLOCG00000002184	protein_coding
si:ch211-194e15.5	ENSLOCG00000002185	protein_coding
	ENSLOCG00000002186	protein_coding
mphosph6	ENSLOCG00000002187	protein_coding
	ENSLOCG00000002188	protein_coding
	ENSLOCG00000002189	protein_coding
nelfa	ENSLOCG00000002190	protein_coding
tsn	ENSLOCG00000002191	protein_coding
	ENSLOCG00000002192	protein_coding
mapk8ip3	ENSLOCG00000002193	protein_coding
	ENSLOCG00000002194	protein_coding
gkap1	ENSLOCG00000002195	protein_coding
crata	ENSLOCG00000002196	protein_coding
	ENSLOCG00000002197	protein_coding
	ENSLOCG00000002198	protein_coding
cdh13	ENSLOCG00000002199	protein_coding
sync	ENSLOCG00000002200	protein_coding
GNAL	ENSLOCG00000002201	protein_coding
MME	ENSLOCG00000002202	protein_coding
zgc:77056	ENSLOCG00000002203	protein_coding
C4orf48	ENSLOCG00000002204	protein_coding
arrdc2	ENSLOCG00000002205	protein_coding
rpl8	ENSLOCG00000002206	protein_coding
lsp1a	ENSLOCG00000002207	protein_coding
spcs2	ENSLOCG00000002208	protein_coding
si:dkey-91i10.2	ENSLOCG00000002209	protein_coding
pusl1	ENSLOCG00000002210	protein_coding
	ENSLOCG00000002211	protein_coding
	ENSLOCG00000002212	protein_coding
rbbp4	ENSLOCG00000002213	protein_coding
mlycd	ENSLOCG00000002214	protein_coding
gpd1l	ENSLOCG00000002215	protein_coding
brinp2	ENSLOCG00000002216	protein_coding
nat8l	ENSLOCG00000002217	protein_coding
	ENSLOCG00000002218	protein_coding
tcf15	ENSLOCG00000002219	protein_coding
ptpa	ENSLOCG00000002220	protein_coding
iqcb1	ENSLOCG00000002221	protein_coding
	ENSLOCG00000002222	protein_coding
xrra1	ENSLOCG00000002223	protein_coding
zgc:110591	ENSLOCG00000002224	protein_coding
KIF27	ENSLOCG00000002225	protein_coding
ccdc15	ENSLOCG00000002226	protein_coding
usp9	ENSLOCG00000002227	protein_coding
nme3	ENSLOCG00000002228	protein_coding
zgc:173742	ENSLOCG00000002229	protein_coding
rps15	ENSLOCG00000002230	protein_coding
dtx2	ENSLOCG00000002231	protein_coding
	ENSLOCG00000002232	protein_coding
osbpl10b	ENSLOCG00000002233	protein_coding
	ENSLOCG00000002234	protein_coding
poln	ENSLOCG00000002235	protein_coding
cnih2	ENSLOCG00000002236	protein_coding
tnni2a.4	ENSLOCG00000002237	protein_coding
zbtb8os	ENSLOCG00000002238	protein_coding
srxn1	ENSLOCG00000002239	protein_coding
mrps34	ENSLOCG00000002240	protein_coding
ntmt1	ENSLOCG00000002241	protein_coding
hepacama	ENSLOCG00000002242	protein_coding
dazap1	ENSLOCG00000002243	protein_coding
acap3a	ENSLOCG00000002244	protein_coding
	ENSLOCG00000002245	protein_coding
scrt2	ENSLOCG00000002246	protein_coding
	ENSLOCG00000002247	protein_coding
asb6	ENSLOCG00000002248	protein_coding
C9orf64	ENSLOCG00000002249	protein_coding
rnf169	ENSLOCG00000002250	protein_coding
	ENSLOCG00000002251	protein_coding
stt3b	ENSLOCG00000002252	protein_coding
	ENSLOCG00000002253	protein_coding
	ENSLOCG00000002254	protein_coding
eaf2	ENSLOCG00000002255	protein_coding
	ENSLOCG00000002256	protein_coding
EME2	ENSLOCG00000002257	protein_coding
	ENSLOCG00000002258	protein_coding
slc52a3	ENSLOCG00000002259	protein_coding
piezo2a.2	ENSLOCG00000002260	protein_coding
ndor1	ENSLOCG00000002261	protein_coding
hnrpkl	ENSLOCG00000002262	protein_coding
SYT8	ENSLOCG00000002263	protein_coding
	ENSLOCG00000002264	protein_coding
chrdl2	ENSLOCG00000002265	protein_coding
si:dkey-91i10.3	ENSLOCG00000002266	protein_coding
vps51	ENSLOCG00000002267	protein_coding
hsbp1a	ENSLOCG00000002268	protein_coding
PEDS1-UBE2V1	ENSLOCG00000002269	protein_coding
	ENSLOCG00000002270	protein_coding
pappa2	ENSLOCG00000002271	protein_coding
	ENSLOCG00000002272	protein_coding
khdrbs1a	ENSLOCG00000002273	protein_coding
	ENSLOCG00000002274	protein_coding
GADL1	ENSLOCG00000002275	protein_coding
	ENSLOCG00000002276	protein_coding
haus3	ENSLOCG00000002277	protein_coding
si:dkey-246g23.2	ENSLOCG00000002278	protein_coding
spsb3a	ENSLOCG00000002279	protein_coding
slc2a8	ENSLOCG00000002280	protein_coding
gamt	ENSLOCG00000002281	protein_coding
	ENSLOCG00000002282	protein_coding
	ENSLOCG00000002283	protein_coding
serpind1	ENSLOCG00000002284	protein_coding
	ENSLOCG00000002285	protein_coding
med14	ENSLOCG00000002286	protein_coding
rasa4	ENSLOCG00000002287	protein_coding
si:ch211-286b4.4	ENSLOCG00000002288	protein_coding
ptpn1	ENSLOCG00000002289	protein_coding
prelid1b	ENSLOCG00000002290	protein_coding
kcng4a	ENSLOCG00000002291	protein_coding
	ENSLOCG00000002292	protein_coding
tmem39b	ENSLOCG00000002293	protein_coding
ntrk2b	ENSLOCG00000002294	protein_coding
lcn15	ENSLOCG00000002295	protein_coding
	ENSLOCG00000002296	protein_coding
ctsd	ENSLOCG00000002297	protein_coding
pold3	ENSLOCG00000002298	protein_coding
snap29	ENSLOCG00000002299	protein_coding
SCYL1	ENSLOCG00000002300	protein_coding
nubp2	ENSLOCG00000002301	protein_coding
ndufs7	ENSLOCG00000002302	protein_coding
mxd4	ENSLOCG00000002303	protein_coding
tgfbr2b	ENSLOCG00000002304	protein_coding
si:dkey-246g23.4	ENSLOCG00000002305	protein_coding
	ENSLOCG00000002306	protein_coding
	ENSLOCG00000002307	protein_coding
ube2j2	ENSLOCG00000002308	protein_coding
src	ENSLOCG00000002309	protein_coding
	ENSLOCG00000002310	protein_coding
cop1	ENSLOCG00000002311	protein_coding
ambp	ENSLOCG00000002312	protein_coding
PCSK4	ENSLOCG00000002313	protein_coding
si:dkey-178e17.3	ENSLOCG00000002314	protein_coding
	ENSLOCG00000002315	protein_coding
lipt2	ENSLOCG00000002316	protein_coding
	ENSLOCG00000002317	protein_coding
	ENSLOCG00000002318	protein_coding
wfdc1	ENSLOCG00000002319	protein_coding
slc15a2	ENSLOCG00000002320	protein_coding
scn3b	ENSLOCG00000002321	protein_coding
	ENSLOCG00000002322	protein_coding
	ENSLOCG00000002323	protein_coding
si:ch73-290k24.6	ENSLOCG00000002324	protein_coding
slc25a1b	ENSLOCG00000002325	protein_coding
pgm2l1	ENSLOCG00000002326	protein_coding
kpna6	ENSLOCG00000002327	protein_coding
rbms3	ENSLOCG00000002328	protein_coding
	ENSLOCG00000002329	protein_coding
exd3	ENSLOCG00000002330	protein_coding
prkrip1	ENSLOCG00000002331	protein_coding
utp4	ENSLOCG00000002332	protein_coding
	ENSLOCG00000002333	protein_coding
	ENSLOCG00000002334	protein_coding
CXorf38	ENSLOCG00000002335	protein_coding
	ENSLOCG00000002336	protein_coding
	ENSLOCG00000002337	protein_coding
	ENSLOCG00000002338	protein_coding
sdf4	ENSLOCG00000002339	protein_coding
gramd1bb	ENSLOCG00000002340	protein_coding
agtpbp1	ENSLOCG00000002341	protein_coding
manbal	ENSLOCG00000002342	protein_coding
	ENSLOCG00000002343	protein_coding
	ENSLOCG00000002344	protein_coding
drd4a	ENSLOCG00000002345	protein_coding
ctdspl3	ENSLOCG00000002346	protein_coding
	ENSLOCG00000002347	protein_coding
	ENSLOCG00000002348	protein_coding
azi2	ENSLOCG00000002349	protein_coding
si:ch211-284f22.3	ENSLOCG00000002350	protein_coding
	ENSLOCG00000002351	protein_coding
	ENSLOCG00000002352	protein_coding
napga	ENSLOCG00000002353	protein_coding
cltcl1	ENSLOCG00000002354	protein_coding
tnr	ENSLOCG00000002355	protein_coding
kcng1	ENSLOCG00000002356	protein_coding
	ENSLOCG00000002357	protein_coding
WDR31	ENSLOCG00000002358	protein_coding
txlna	ENSLOCG00000002359	protein_coding
deaf1	ENSLOCG00000002360	protein_coding
	ENSLOCG00000002361	protein_coding
btr12	ENSLOCG00000002362	protein_coding
	ENSLOCG00000002363	protein_coding
cyp17a2	ENSLOCG00000002364	protein_coding
APCDD1	ENSLOCG00000002365	protein_coding
	ENSLOCG00000002366	protein_coding
chtf8	ENSLOCG00000002367	protein_coding
nup88	ENSLOCG00000002368	protein_coding
	ENSLOCG00000002369	protein_coding
tbx1	ENSLOCG00000002370	protein_coding
	ENSLOCG00000002371	protein_coding
nfatc2a	ENSLOCG00000002372	protein_coding
si:ch211-218d20.15	ENSLOCG00000002373	protein_coding
	ENSLOCG00000002374	protein_coding
ccdc28b	ENSLOCG00000002375	protein_coding
BET1L	ENSLOCG00000002376	protein_coding
coro7	ENSLOCG00000002377	protein_coding
	ENSLOCG00000002378	protein_coding
has3	ENSLOCG00000002379	protein_coding
hspbap1	ENSLOCG00000002380	protein_coding
naa35	ENSLOCG00000002381	protein_coding
	ENSLOCG00000002382	protein_coding
ddr2l	ENSLOCG00000002383	protein_coding
arid3a	ENSLOCG00000002384	protein_coding
cmc1	ENSLOCG00000002385	protein_coding
rabep1	ENSLOCG00000002386	protein_coding
TNN	ENSLOCG00000002387	protein_coding
	ENSLOCG00000002388	protein_coding
smfn	ENSLOCG00000002389	protein_coding
gnb1l	ENSLOCG00000002390	protein_coding
	ENSLOCG00000002391	protein_coding
ATP9A	ENSLOCG00000002392	protein_coding
si:ch211-269e2.1	ENSLOCG00000002393	protein_coding
tango6	ENSLOCG00000002394	protein_coding
pdcd4a	ENSLOCG00000002395	protein_coding
	ENSLOCG00000002396	protein_coding
	ENSLOCG00000002397	protein_coding
eomesb	ENSLOCG00000002398	protein_coding
	ENSLOCG00000002399	protein_coding
GOLM1	ENSLOCG00000002400	protein_coding
slc49a4	ENSLOCG00000002401	protein_coding
DCDC2B	ENSLOCG00000002402	protein_coding
derl2	ENSLOCG00000002403	protein_coding
top1mt	ENSLOCG00000002404	protein_coding
txnrd2.1	ENSLOCG00000002405	protein_coding
ric8a	ENSLOCG00000002406	protein_coding
	ENSLOCG00000002407	protein_coding
rbm7	ENSLOCG00000002408	protein_coding
	ENSLOCG00000002409	protein_coding
	ENSLOCG00000002410	protein_coding
	ENSLOCG00000002411	protein_coding
slc4a7	ENSLOCG00000002412	protein_coding
	ENSLOCG00000002413	protein_coding
mogs	ENSLOCG00000002414	protein_coding
tmem234	ENSLOCG00000002415	protein_coding
ift22	ENSLOCG00000002416	protein_coding
sema5ba	ENSLOCG00000002417	protein_coding
	ENSLOCG00000002418	protein_coding
	ENSLOCG00000002419	protein_coding
	ENSLOCG00000002420	protein_coding
tubb2b	ENSLOCG00000002421	protein_coding
	ENSLOCG00000002422	protein_coding
r3hdm4	ENSLOCG00000002423	protein_coding
mrps14	ENSLOCG00000002424	protein_coding
	ENSLOCG00000002425	protein_coding
sirt3	ENSLOCG00000002426	protein_coding
sall4	ENSLOCG00000002427	protein_coding
	ENSLOCG00000002428	protein_coding
arvcfb	ENSLOCG00000002429	protein_coding
	ENSLOCG00000002430	protein_coding
	ENSLOCG00000002431	protein_coding
ftr82	ENSLOCG00000002432	protein_coding
	ENSLOCG00000002433	protein_coding
dnaja3b	ENSLOCG00000002434	protein_coding
fbxo41	ENSLOCG00000002435	protein_coding
RAB31	ENSLOCG00000002436	protein_coding
	ENSLOCG00000002437	protein_coding
cacybp	ENSLOCG00000002438	protein_coding
psmd13	ENSLOCG00000002439	protein_coding
barx2	ENSLOCG00000002440	protein_coding
TUBB4B	ENSLOCG00000002441	protein_coding
	ENSLOCG00000002442	protein_coding
zc3h18	ENSLOCG00000002443	protein_coding
zfp64	ENSLOCG00000002444	protein_coding
	ENSLOCG00000002445	protein_coding
tdh2	ENSLOCG00000002446	protein_coding
ftr83	ENSLOCG00000002447	protein_coding
or120-1	ENSLOCG00000002448	protein_coding
hmox2b	ENSLOCG00000002449	protein_coding
	ENSLOCG00000002450	protein_coding
tshz2	ENSLOCG00000002451	protein_coding
	ENSLOCG00000002452	protein_coding
efhd2	ENSLOCG00000002453	protein_coding
rnf24	ENSLOCG00000002454	protein_coding
isca1	ENSLOCG00000002455	protein_coding
	ENSLOCG00000002456	protein_coding
plk3	ENSLOCG00000002457	protein_coding
	ENSLOCG00000002458	protein_coding
	ENSLOCG00000002459	protein_coding
PPP4R1	ENSLOCG00000002460	protein_coding
trhr2	ENSLOCG00000002461	protein_coding
zgc:154055	ENSLOCG00000002462	protein_coding
zgc:110339	ENSLOCG00000002463	protein_coding
cfap70	ENSLOCG00000002464	protein_coding
smox	ENSLOCG00000002465	protein_coding
PPP2R3B	ENSLOCG00000002466	protein_coding
	ENSLOCG00000002467	protein_coding
ruvbl2	ENSLOCG00000002468	protein_coding
ABCA7	ENSLOCG00000002469	protein_coding
kirrel3a	ENSLOCG00000002470	protein_coding
	ENSLOCG00000002471	protein_coding
TUT7	ENSLOCG00000002472	protein_coding
herpud2	ENSLOCG00000002473	protein_coding
pdia5	ENSLOCG00000002474	protein_coding
	ENSLOCG00000002475	protein_coding
tango2	ENSLOCG00000002476	protein_coding
	ENSLOCG00000002477	protein_coding
taf10	ENSLOCG00000002478	protein_coding
	ENSLOCG00000002479	protein_coding
zfpm1	ENSLOCG00000002480	protein_coding
BTBD19	ENSLOCG00000002481	protein_coding
znf219	ENSLOCG00000002482	protein_coding
tbx20	ENSLOCG00000002483	protein_coding
znf217	ENSLOCG00000002484	protein_coding
CCNO	ENSLOCG00000002485	protein_coding
galn	ENSLOCG00000002486	protein_coding
lmo4a	ENSLOCG00000002487	protein_coding
si:dkey-37g12.1	ENSLOCG00000002488	protein_coding
	ENSLOCG00000002489	protein_coding
	ENSLOCG00000002490	protein_coding
dgcr8	ENSLOCG00000002491	protein_coding
eif2b3	ENSLOCG00000002492	protein_coding
	ENSLOCG00000002493	protein_coding
sec22a	ENSLOCG00000002494	protein_coding
banp	ENSLOCG00000002495	protein_coding
ppih	ENSLOCG00000002496	protein_coding
	ENSLOCG00000002497	protein_coding
fam167b	ENSLOCG00000002498	protein_coding
	ENSLOCG00000002499	protein_coding
	ENSLOCG00000002500	protein_coding
	ENSLOCG00000002501	protein_coding
ccn1l2	ENSLOCG00000002502	protein_coding
MAP3K11	ENSLOCG00000002503	protein_coding
	ENSLOCG00000002504	protein_coding
smtla	ENSLOCG00000002505	protein_coding
	ENSLOCG00000002506	protein_coding
adcy5	ENSLOCG00000002507	protein_coding
dpy19l1l	ENSLOCG00000002508	protein_coding
ptch2	ENSLOCG00000002509	protein_coding
si:cabz01007802.1	ENSLOCG00000002510	protein_coding
SPNS2	ENSLOCG00000002511	protein_coding
	ENSLOCG00000002512	protein_coding
cyp24a1	ENSLOCG00000002513	protein_coding
MCIDAS	ENSLOCG00000002514	protein_coding
	ENSLOCG00000002515	protein_coding
adra1d	ENSLOCG00000002516	protein_coding
trmt2a	ENSLOCG00000002517	protein_coding
lck	ENSLOCG00000002518	protein_coding
ces2b	ENSLOCG00000002519	protein_coding
	ENSLOCG00000002520	protein_coding
pole3	ENSLOCG00000002521	protein_coding
ralbp1	ENSLOCG00000002522	protein_coding
pcnx3	ENSLOCG00000002523	protein_coding
shox	ENSLOCG00000002524	protein_coding
	ENSLOCG00000002525	protein_coding
ets1	ENSLOCG00000002526	protein_coding
hacd2	ENSLOCG00000002527	protein_coding
apol1	ENSLOCG00000002528	protein_coding
zgc:91860	ENSLOCG00000002529	protein_coding
ybx1	ENSLOCG00000002530	protein_coding
bmper	ENSLOCG00000002531	protein_coding
	ENSLOCG00000002532	protein_coding
	ENSLOCG00000002533	protein_coding
ctnna2	ENSLOCG00000002534	protein_coding
pfdn4	ENSLOCG00000002535	protein_coding
lrsam1	ENSLOCG00000002536	protein_coding
ppp1cbl	ENSLOCG00000002537	protein_coding
	ENSLOCG00000002538	protein_coding
hdac1	ENSLOCG00000002539	protein_coding
ranbp1	ENSLOCG00000002540	protein_coding
TWSG1	ENSLOCG00000002541	protein_coding
abca3b	ENSLOCG00000002542	protein_coding
CDC20B	ENSLOCG00000002543	protein_coding
si:ch211-63p21.1	ENSLOCG00000002544	protein_coding
	ENSLOCG00000002545	protein_coding
ppp6r3	ENSLOCG00000002546	protein_coding
stam2	ENSLOCG00000002547	protein_coding
APBA3	ENSLOCG00000002548	protein_coding
SLC29A2	ENSLOCG00000002549	protein_coding
DOK5	ENSLOCG00000002550	protein_coding
kif2c	ENSLOCG00000002551	protein_coding
	ENSLOCG00000002552	protein_coding
bbs9	ENSLOCG00000002553	protein_coding
gpx8	ENSLOCG00000002554	protein_coding
	ENSLOCG00000002555	protein_coding
ankrd12	ENSLOCG00000002556	protein_coding
FOXC2	ENSLOCG00000002557	protein_coding
	ENSLOCG00000002558	protein_coding
tnfrsf9b	ENSLOCG00000002559	protein_coding
zgc:55733	ENSLOCG00000002560	protein_coding
	ENSLOCG00000002561	protein_coding
or112-1	ENSLOCG00000002562	protein_coding
fli1a	ENSLOCG00000002563	protein_coding
marcksl1a	ENSLOCG00000002564	protein_coding
cacnb4a	ENSLOCG00000002565	protein_coding
ctnna2	ENSLOCG00000002566	protein_coding
	ENSLOCG00000002567	protein_coding
FOXL1	ENSLOCG00000002568	protein_coding
	ENSLOCG00000002569	protein_coding
	ENSLOCG00000002570	protein_coding
bbs1	ENSLOCG00000002571	protein_coding
	ENSLOCG00000002572	protein_coding
	ENSLOCG00000002573	protein_coding
	ENSLOCG00000002574	protein_coding
zdhhc8b	ENSLOCG00000002575	protein_coding
cbln4	ENSLOCG00000002576	protein_coding
bsdc1	ENSLOCG00000002577	protein_coding
arrb1	ENSLOCG00000002578	protein_coding
suclg1	ENSLOCG00000002579	protein_coding
pex11g	ENSLOCG00000002580	protein_coding
ube2g1a	ENSLOCG00000002581	protein_coding
	ENSLOCG00000002582	protein_coding
	ENSLOCG00000002583	protein_coding
GAN	ENSLOCG00000002584	protein_coding
	ENSLOCG00000002585	protein_coding
lrp5	ENSLOCG00000002586	protein_coding
	ENSLOCG00000002587	protein_coding
	ENSLOCG00000002588	protein_coding
	ENSLOCG00000002589	protein_coding
	ENSLOCG00000002590	protein_coding
	ENSLOCG00000002591	protein_coding
	ENSLOCG00000002592	protein_coding
ndufv2	ENSLOCG00000002593	protein_coding
	ENSLOCG00000002594	protein_coding
si:busm1-57f23.1	ENSLOCG00000002595	protein_coding
olfcj1	ENSLOCG00000002596	protein_coding
	ENSLOCG00000002597	protein_coding
arl9	ENSLOCG00000002598	protein_coding
dph2	ENSLOCG00000002599	protein_coding
nt5c3a	ENSLOCG00000002600	protein_coding
	ENSLOCG00000002601	protein_coding
ankfy1	ENSLOCG00000002602	protein_coding
cmip	ENSLOCG00000002603	protein_coding
dpp9	ENSLOCG00000002604	protein_coding
	ENSLOCG00000002605	protein_coding
pgam5	ENSLOCG00000002606	protein_coding
per3	ENSLOCG00000002607	protein_coding
arl5a	ENSLOCG00000002608	protein_coding
slc27a4	ENSLOCG00000002609	protein_coding
acss2l	ENSLOCG00000002610	protein_coding
olfcj1	ENSLOCG00000002611	protein_coding
glis2b	ENSLOCG00000002612	protein_coding
rassf6	ENSLOCG00000002613	protein_coding
cdh22	ENSLOCG00000002614	protein_coding
kcnj5	ENSLOCG00000002615	protein_coding
	ENSLOCG00000002616	protein_coding
atp6v0b	ENSLOCG00000002617	protein_coding
plcg2	ENSLOCG00000002618	protein_coding
	ENSLOCG00000002619	protein_coding
	ENSLOCG00000002620	protein_coding
cyb5d2	ENSLOCG00000002621	protein_coding
fndc5a	ENSLOCG00000002622	protein_coding
ankle2	ENSLOCG00000002623	protein_coding
	ENSLOCG00000002624	protein_coding
st3gal4	ENSLOCG00000002625	protein_coding
tfap4	ENSLOCG00000002626	protein_coding
	ENSLOCG00000002627	protein_coding
srp72	ENSLOCG00000002628	protein_coding
angptl4	ENSLOCG00000002629	protein_coding
fkbp9	ENSLOCG00000002630	protein_coding
asmtl	ENSLOCG00000002631	protein_coding
ldlrap1b	ENSLOCG00000002632	protein_coding
mymk	ENSLOCG00000002633	protein_coding
	ENSLOCG00000002634	protein_coding
	ENSLOCG00000002635	protein_coding
b4galt2	ENSLOCG00000002636	protein_coding
neb	ENSLOCG00000002637	protein_coding
	ENSLOCG00000002638	pseudogene
kmt5b	ENSLOCG00000002639	protein_coding
zzef1	ENSLOCG00000002640	protein_coding
znfx1	ENSLOCG00000002641	protein_coding
MUSK	ENSLOCG00000002642	protein_coding
golga3	ENSLOCG00000002643	protein_coding
srl	ENSLOCG00000002644	protein_coding
vamp3	ENSLOCG00000002645	protein_coding
